type,beta,delta,p,c,gamma,roh,alpha,SSR
bootstrap_220,1e-08,0.060625769971797694,156.0,500.0,0.0006588352084304525,10.0,10.5324,90.2548599484975
bootstrap_221,1e-08,0.043424790401036,156.0,496.4057910864281,0.0002712515028103189,10.0,9.134296470639773,95.49990939722021
bootstrap_222,1e-08,0.030230721825277578,156.0,500.0,0.0002688542782927416,10.0,10.532399999999999,90.70844536698489
bootstrap_223,1e-08,0.010505864150626687,156.0,446.93514201746376,0.0005664872594146481,10.0,9.763479349994249,97.90701390689986
bootstrap_224,1e-08,0.06114445508040829,156.0,474.4335533280329,0.0006344702267070505,10.0,10.532399999999997,97.24102078985464
bootstrap_225,1e-08,0.04485482194134042,156.0,497.6387989664174,0.00027202680239899526,10.0,9.150228562163042,91.43365759770352
bootstrap_226,1e-08,0.043428637644990574,156.0,496.42627019463475,0.0002712557445055038,10.0,9.134069622162444,90.9921465697629
bootstrap_227,1e-08,0.029916149672245144,156.0,499.99863598064724,0.0002686816164334977,10.0,10.53231799133956,87.56580837213995
bootstrap_228,1e-08,0.04512512112638484,156.0,498.70655909543933,0.00027170891291451455,10.0,9.076399419846567,93.78135303870549
bootstrap_229,1e-08,0.060517975698535446,156.0,500.0,0.0006586643499987969,10.0,10.532256542975063,91.21066432726806
bootstrap_230,1e-08,0.04470690798193429,156.0,498.21557548844646,0.00027166104304163924,10.0,9.109118560391863,101.41683563991177
bootstrap_231,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,93.543164007276
bootstrap_232,1e-08,0.044685060533970436,156.0,497.9801272085812,0.0002719420729677535,10.0,9.149547635663758,83.49500368216958
bootstrap_233,1e-08,0.044686151238631996,156.0,498.0959199740636,0.00027146526702025446,10.0,9.087258571572864,84.96117632872962
bootstrap_234,1e-08,0.04467038956964231,156.0,498.52496479934473,0.0002713668583558921,10.0,9.083693907149293,90.24688469570262
bootstrap_235,1e-08,0.04444346164674656,156.0,497.8013961137858,0.0002713162165826821,10.0,9.107624219826894,98.7412044626765
bootstrap_236,1e-08,0.05264614991918846,156.0,500.0,0.000558991616159362,10.0,10.532244726143098,88.38629012509142
bootstrap_237,1e-08,0.04412714586717392,156.0,493.5199203705055,0.000271202081579895,10.0,9.38402944438176,92.52644220790488
bootstrap_238,1e-08,0.036664121480049564,156.0,498.4404306399291,0.0002681299861254195,10.0,9.08197268503396,83.90519496341079
bootstrap_239,1e-08,0.0595825247976597,156.0,500.0,0.0006251470767658393,10.0,10.53229196340187,88.22732384398618
bootstrap_240,1e-08,0.0586127926429513,156.0,475.8775021773937,0.0006209873452458315,10.0,10.4798926256502,93.086123264897
bootstrap_241,1e-08,0.031056499753616594,156.0,499.9749817895779,0.00026941571748857876,10.0,10.531422992172988,89.68213644374755
bootstrap_242,1e-08,0.010419480381872424,156.0,446.5103957707187,0.0005625302300851823,10.0,9.818752769519236,91.77949854813346
bootstrap_243,1e-08,0.03104628896957724,156.0,499.99300732769245,0.000269417220603419,10.0,10.529508280957817,95.7874918550042
bootstrap_244,1e-08,0.060209893138775006,156.0,500.0,0.0006569385948596142,10.0,10.5324,92.23573286967172
bootstrap_245,1e-08,0.04886781789715705,156.0,491.89585146251983,0.0002692019020624818,10.0,9.499898276860685,99.70856855942857
bootstrap_246,1e-08,0.010395184471470566,156.0,466.7654436742643,0.0005709882801542355,10.0,9.910785848229088,85.33448930413152
bootstrap_247,1e-08,0.04515229144042879,156.0,497.0071306473074,0.00027150248405925564,10.0,9.127163571486694,82.76789820102906
bootstrap_248,1e-08,0.04448578352651282,156.0,457.1360197362428,0.0002689081991802848,10.0,9.716958074007982,89.44243686792122
bootstrap_249,1e-08,0.044670901053725065,156.0,498.526038267039,0.00027136834450781206,10.0,9.083803207653485,95.86822187475393
bootstrap_250,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,88.28491778247675
bootstrap_251,1e-08,0.04343075379707513,156.0,496.4178760995924,0.00027125630584356325,10.0,9.134081875326771,92.36456313896574
bootstrap_252,1e-08,0.04598029221064641,156.0,498.053238748746,0.0002725573906605101,10.0,8.994331886251754,84.95707456160451
bootstrap_253,1e-08,0.048446396155369956,156.0,490.644848140821,0.00026923952629749484,10.0,9.51635002098528,80.1482960274215
bootstrap_254,1e-08,0.04414548393922284,156.0,493.53858292730945,0.00027121103106322625,10.0,9.383220369147756,87.45999081986118
bootstrap_255,1e-08,0.04526734727994037,156.0,497.92634585112205,0.00027180668284183096,10.0,9.09510463180803,90.63225147505189
bootstrap_256,1e-08,0.0553110152686802,156.0,457.44835159877516,0.000591019760176228,10.0,10.503692087029346,92.52404408799305
bootstrap_257,1e-08,0.030909937341197347,156.0,499.99032626008113,0.00026936562220870083,10.0,10.53194752545566,85.02860640889494
bootstrap_258,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,92.0736441978704
bootstrap_259,1e-08,0.04412714586717392,156.0,493.5199203705055,0.000271202081579895,10.0,9.38402944438176,90.03346622446624
bootstrap_260,1e-08,0.04596586749014147,156.0,498.06664911438975,0.00027255188588969916,10.0,8.992813393922251,95.68539377802622
bootstrap_261,1e-08,0.04343060861146653,156.0,496.41835745469143,0.0002712562828628878,10.0,9.13409408459314,88.30837386632865
bootstrap_262,1e-08,0.033231254968088486,156.0,489.3178906808285,0.00027066812678985407,10.0,10.532294500357066,96.74171893656055
bootstrap_263,1e-08,0.053060234814371374,156.0,500.0,0.0005623812732459895,10.0,10.532292086139314,82.83523863168276
bootstrap_264,1e-08,0.04470690798193429,156.0,498.21557548844646,0.00027166104304163924,10.0,9.109118560391863,88.4594137560973
bootstrap_265,1e-08,0.045943316776078824,156.0,498.0517059953828,0.0002725426456091073,10.0,8.994068932734436,89.4051269446469
bootstrap_266,1e-08,0.04844534455248363,156.0,490.64662750129094,0.00026923955972597895,10.0,9.516223624433707,90.83469246419803
bootstrap_267,1e-08,0.03129693107787036,156.0,500.0,0.00026963437604032175,10.0,10.5324,86.01788856266705
bootstrap_268,1e-08,0.06058294455925167,156.0,500.0,0.0006156605859166087,10.0,10.53217040418011,93.41097543032288
bootstrap_269,1e-08,0.010467034350056517,156.0,443.66755266183134,0.0005547672549931886,10.0,9.830014734294819,90.51640741056806
bootstrap_270,1e-08,0.06053427891110891,156.0,500.0,0.0006569205533156998,10.0,10.5324,93.5236972444384
bootstrap_271,1e-08,0.0600827666810249,156.0,500.0,0.0006540547136625448,10.0,10.53165163927078,92.9247571509657
bootstrap_272,1e-08,0.04495942135594341,156.0,498.3992184906944,0.0002721188571007835,10.0,9.147893442979235,89.50017717054023
bootstrap_273,1e-08,0.045125074060744674,156.0,498.7067031578971,0.0002717088977921382,10.0,9.076403709429115,86.27002877951406
bootstrap_274,1e-08,0.04858705889661554,156.0,493.15926080900243,0.00026910792335507446,10.0,9.475010037807554,89.5103706566756
bootstrap_275,1e-08,0.045757744641190506,156.0,496.7102828723919,0.0002719452037186239,10.0,9.162065444259081,88.86341458082877
bootstrap_276,1e-08,0.01036610800518782,156.0,472.73363901785444,0.0005779205741562054,10.0,9.81627346584898,91.67578431985253
bootstrap_277,1e-08,0.048125736833887614,156.0,499.90120958120986,0.0002700612474150442,10.0,9.116525355797222,90.86105582692291
bootstrap_278,1e-08,0.06113781674768118,156.0,474.4173310953993,0.000634411371229589,10.0,10.532399999999996,87.22472235935298
bootstrap_279,1e-08,0.03323483877392874,156.0,489.3234027714434,0.00027067077605828316,10.0,10.532399999999999,100.29840697662645
bootstrap_280,1e-08,0.060254312521238154,156.0,500.0,0.0006578080617839246,10.0,10.5324,96.05278698742235
bootstrap_281,1e-08,0.04468611712273387,156.0,498.09596953823245,0.00027146524593008536,10.0,9.087259507236748,90.64516743104498
bootstrap_282,1e-08,0.04343060861146653,156.0,496.41835745469143,0.0002712562828628878,10.0,9.13409408459314,93.96335201728337
bootstrap_283,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,90.19288711177106
bootstrap_284,1e-08,0.04171848851320369,156.0,498.8971583746977,0.00026990761352559453,10.0,9.016195411544436,91.8108982843375
bootstrap_285,1e-08,0.04481961882371821,156.0,498.55465310834643,0.0002714642276260468,10.0,9.086770529643495,95.15027429261066
bootstrap_286,1e-08,0.048125736833887614,156.0,499.90120958120986,0.0002700612474150442,10.0,9.116525355797222,87.07285854315948
bootstrap_287,1e-08,0.0449995305575067,156.0,496.8938916353618,0.00027148373606812967,10.0,9.128487647793973,95.70922220814849
bootstrap_288,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,95.27829210953054
bootstrap_289,1e-08,0.044686151238631996,156.0,498.0959199740636,0.00027146526702025446,10.0,9.087258571572864,83.22559041493038
bootstrap_290,1e-08,0.04511041779955235,156.0,497.13898092714385,0.0002715123296505392,10.0,9.120378643163773,89.96744435433332
bootstrap_291,1e-08,0.04454950351140615,156.0,498.23266276618557,0.00027129633488693456,10.0,9.092614204491595,94.55281960791069
bootstrap_292,1e-08,0.06037093250280793,156.0,500.0,0.0006571713736614349,10.0,10.531097383402921,93.59956885899405
bootstrap_293,1e-08,0.044854968981330214,156.0,497.6378550118609,0.00027202681189897934,10.0,9.150209944364896,85.3673332808947
bootstrap_294,1e-08,0.043430632957944255,156.0,496.4176584958844,0.00027125622382751,10.0,9.134086074430513,92.88789597925377
bootstrap_295,1e-08,0.043438477839142675,156.0,497.129277638501,0.0002712197565755164,10.0,9.16372429158191,90.46850518598599
bootstrap_296,1e-08,0.04941585335644741,156.0,493.5387698985006,0.00026938720355639684,10.0,9.476527840488368,91.8934375456129
bootstrap_297,1e-08,0.06014712898583736,156.0,487.5199156583316,0.0006301955698483156,10.0,10.5324,90.85039524821968
bootstrap_298,1e-08,0.010467034350056517,156.0,443.66755266183134,0.0005547672549931886,10.0,9.830014734294819,92.69720144108221
bootstrap_299,1e-08,0.060471145809389476,156.0,500.0,0.0006565312696083616,10.0,10.532345803332788,96.21485179237932
bootstrap_300,1e-08,0.045036797984340626,156.0,498.14035490541795,0.00027214033672253574,10.0,9.155508971914617,92.73925147985754
bootstrap_301,1e-08,0.010445335782699888,156.0,466.05453593645495,0.0005683337297560213,10.0,9.9147428575722,98.92074143544308
bootstrap_302,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,101.18414696754435
bootstrap_303,1e-08,0.04355307024158525,156.0,447.5680833222581,0.00026893418095451187,10.0,9.765486343295743,89.24836381186022
bootstrap_304,1e-08,0.045104159927471466,156.0,496.9724656327745,0.00027147875889359187,10.0,9.126644908009546,102.97160165504238
bootstrap_305,1e-08,0.04495694434011976,156.0,498.44048158691686,0.0002721183123846565,10.0,9.147327489528978,91.49948218251043
bootstrap_306,1e-08,0.04522193019830708,156.0,496.4568007280769,0.0002713757046799299,10.0,9.102025705111798,90.22629612300146
bootstrap_307,1e-08,0.044664691312415974,156.0,498.5132298799019,0.0002713670833484098,10.0,9.084184927671636,91.66011531723062
bootstrap_308,1e-08,0.04718196739523554,156.0,497.5886939242228,0.0002696563786761847,10.0,9.159595175693807,86.9993327498844
bootstrap_309,1e-08,0.02991390220488397,156.0,499.99849754855325,0.00026868012688524687,10.0,10.53231195818799,87.7255734709598
bootstrap_310,1e-08,0.030112695654438415,156.0,500.0,0.0002687005781031212,10.0,10.531873148249122,94.1737481823085
bootstrap_311,1e-08,0.06149633931220044,18388.441376668583,358.84054917475976,0.0003093230660150359,8.627638711411006,9.543184176224646,91.58553317800106
bootstrap_312,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,94.14422899729205
bootstrap_313,1e-08,0.010462547078837885,156.0,491.5809618694413,0.000593040511025529,10.0,9.756419442459467,95.78972648357089
bootstrap_314,1e-08,0.05904684244699263,156.0,488.27403222974806,0.0006288147190233275,10.0,10.52254338986837,83.20811908200717
bootstrap_315,1e-08,0.01006356859171622,246.89119508778418,480.8313852915308,0.000790589140566418,10.0,10.309686434716944,89.40348057984666
bootstrap_316,1e-08,0.0449769788716437,156.0,497.2059471442242,0.000271456420183441,10.0,9.121693274478366,94.33692142416385
bootstrap_317,1e-08,0.06056380442550754,156.0,499.99634546734615,0.0006583644861043191,10.0,10.5322552270006,86.05392746710929
bootstrap_318,1e-08,0.04505138697372297,156.0,498.6427365478959,0.00027166507715908005,10.0,9.081050146303346,93.88133380593578
bootstrap_319,1e-08,0.044854968981330214,156.0,497.6378550118609,0.00027202681189897934,10.0,9.150209944364896,92.0462367891461
bootstrap_320,1e-08,0.045101053486762674,156.0,496.9765225041051,0.0002714778397936186,10.0,9.126711614033454,95.69972304115981
bootstrap_321,1e-08,0.04343856879256246,156.0,497.13213470419396,0.0002712205759188899,10.0,9.163519623552034,95.02485410290683
bootstrap_322,1e-08,0.04596581085628408,156.0,498.06677228044396,0.00027255179717465674,10.0,8.992816065444252,86.7987615818877
bootstrap_323,1e-08,0.04471501677029825,156.0,498.25293369597205,0.0002720088776469993,10.0,9.15322944956165,90.74991499855133
bootstrap_324,1e-08,0.03165815831774918,156.0,499.99732960680444,0.0002697995858166332,10.0,10.498292266843691,87.97834574615709
bootstrap_325,1e-08,0.04754480035646498,156.0,499.3691433755867,0.00026974042974317104,10.0,9.1366125696756,96.0112841415902
bootstrap_326,1e-08,0.045952128446729856,156.0,498.04899448793924,0.00027254018518668515,10.0,8.993973558544731,97.39947123536636
bootstrap_327,1e-08,0.02949804645486838,156.0,500.0,0.00026828825423882107,10.0,10.53181923763319,96.67522994951763
bootstrap_328,1e-08,0.044145557890499856,156.0,493.53862995919724,0.0002712110751672749,10.0,9.383219905225136,88.52486119575966
bootstrap_329,1e-08,0.060495824001007587,156.0,500.0,0.0006204068049063603,10.0,10.532035762321083,89.75445343136573
bootstrap_330,1e-08,0.046803909910258845,156.0,499.8705480178977,0.0002687349529016096,10.0,9.289524375758273,94.15030047702072
bootstrap_331,1e-08,0.06056752819333579,156.0,499.9898575900554,0.0006586294519032729,10.0,10.53224311923217,93.91743249969791
bootstrap_332,1e-08,0.059942758060889036,156.0,488.75138263291126,0.0006316842296682322,10.0,10.531521097155006,81.75146041867842
bootstrap_333,1e-08,0.04511041779955235,156.0,497.13898092714385,0.0002715123296505392,10.0,9.120378643163773,90.41880682501755
bootstrap_334,1e-08,0.01046047553239268,156.0,487.3129084092187,0.000593712625106722,10.0,9.707973617098343,93.78962188330433
bootstrap_335,1e-08,0.06063875401020391,156.0,500.0,0.0006590064362115291,10.0,10.531598481778904,84.31424737828146
bootstrap_336,1e-08,0.04468611712273387,156.0,498.09596953823245,0.00027146524593008536,10.0,9.087259507236748,94.1424755390896
bootstrap_337,1e-08,0.043081245367074264,156.0,458.50678719534255,0.0002673062713163606,10.0,9.120901423509103,97.59702679878119
bootstrap_338,1e-08,0.04854443375226902,156.0,493.410031953533,0.00026910098846466004,10.0,9.468599821027254,90.4628011780122
bootstrap_339,1e-08,0.04249205432344018,156.0,458.96866291906133,0.0002671420248695927,10.0,9.150771140859515,87.37931277232433
bootstrap_340,1e-08,0.03109121240162435,156.0,499.99859555168894,0.00026944449169660973,10.0,10.531964644847484,93.13737831303507
bootstrap_341,1e-08,0.010394869598408487,156.0,466.765273056137,0.000570988300085562,10.0,9.910856726303571,91.17191910741259
bootstrap_342,1e-08,0.04343081681025131,156.0,496.4179103137194,0.00027125633858846086,10.0,9.134083113730679,88.33825313002066
bootstrap_343,1e-08,0.029977557564828474,156.0,500.0,0.00026859470377726307,10.0,10.532268704378328,81.83610132888924
bootstrap_344,1e-08,0.010420460128137366,156.0,446.4973833399759,0.0005626110872502217,10.0,9.818396578761515,96.16447828633648
bootstrap_345,1e-08,0.03111541754757226,156.0,499.9997223819417,0.0002694591543869776,10.0,10.53045527785803,98.43811179053034
bootstrap_346,1e-08,0.044686151238631996,156.0,498.0959199740636,0.00027146526702025446,10.0,9.087258571572864,92.04822909827155
bootstrap_347,1e-08,0.044714581284535676,156.0,498.2536444689754,0.0002720089358452213,10.0,9.153247067697233,87.38227750765776
bootstrap_348,1e-08,0.04342929058832745,156.0,497.10194749312984,0.0002712147890810259,10.0,9.164949779677988,95.14615223050058
bootstrap_349,1e-08,0.044850830837738054,156.0,497.6428224331905,0.0002720252819475599,10.0,9.150329910634316,93.34245728157754
bootstrap_350,1e-08,0.04449177337579875,156.0,457.13001948216385,0.0002689105821875338,10.0,9.717426162355439,92.20973502781679
bootstrap_351,1e-08,0.045051336420930926,156.0,498.6427476938072,0.00027166505462997403,10.0,9.081051158420891,90.02294652433126
bootstrap_352,1e-08,0.060485077201184734,156.0,500.0,0.0006585488017592467,10.0,10.5324,84.88888224484057
bootstrap_353,1e-08,0.045124913892459345,156.0,498.73171513600914,0.00027170828778028415,10.0,9.076075000416044,90.16163942924398
bootstrap_354,1e-08,0.04412714586717392,156.0,493.5199203705055,0.000271202081579895,10.0,9.38402944438176,98.2589885714754
bootstrap_355,1e-08,0.04468585108864928,156.0,498.0962558861351,0.0002714650707007941,10.0,9.087265735573004,95.47440498459386
bootstrap_356,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,86.35613706053384
bootstrap_357,1e-08,0.04467429885033498,156.0,498.52626263670476,0.00027136906607416956,10.0,9.083654163903997,88.63385515719158
bootstrap_358,1e-08,0.042492046697734896,156.0,458.968683644854,0.0002671420188770523,10.0,9.150771817620305,91.74112527734849
bootstrap_359,1e-08,0.04343099100319857,156.0,496.42007070171593,0.00027125660946841063,10.0,9.134084936988533,81.85072479398721
bootstrap_360,1e-08,0.04816036789922283,156.0,491.0867533732001,0.0002689941052810861,10.0,9.516579277995875,93.71782561984216
bootstrap_361,1e-08,0.03317742631458518,156.0,489.31691189288364,0.0002706292920778313,10.0,10.532251910372452,93.83306861482954
bootstrap_362,1e-08,0.02949804645486838,156.0,500.0,0.00026828825423882107,10.0,10.53181923763319,98.36360640814179
bootstrap_363,1e-08,0.010394763960334156,156.0,466.7685729087176,0.0005710025028430371,10.0,9.91087100432716,92.82853209966456
bootstrap_364,1e-08,0.04340286717596198,156.0,496.39460350180536,0.00027124737286328426,10.0,9.135396726828866,91.06229343676422
bootstrap_365,1e-08,0.044686151238631996,156.0,498.0959199740636,0.00027146526702025446,10.0,9.087258571572864,88.69653675079962
bootstrap_366,1e-08,0.04512560694908152,156.0,497.0221968816754,0.00027148594413841444,10.0,9.127043012900046,92.15245108539133
bootstrap_367,1e-08,0.0595018107795456,156.0,500.0,0.0006240336749805066,10.0,10.53233650676664,95.16023916665822
bootstrap_368,1e-08,0.04468620146052943,156.0,498.09513079817566,0.0002714651692299642,10.0,9.08727133734049,90.09714219303874
bootstrap_369,1e-08,0.010466981739569288,156.0,443.66418958699217,0.0005547695034862155,10.0,9.829994850716862,90.35579650888333
bootstrap_370,1e-08,0.048125736833887614,156.0,499.90120958120986,0.0002700612474150442,10.0,9.116525355797222,96.09864597929763
bootstrap_371,1e-08,0.044714581284535676,156.0,498.2536444689754,0.0002720089358452213,10.0,9.153247067697233,84.78491302217682
bootstrap_372,1e-08,0.043424790401036,156.0,496.4057910864281,0.0002712515028103189,10.0,9.134296470639773,82.77325983008602
bootstrap_373,1e-08,0.03109121240162435,156.0,499.99859555168894,0.00026944449169660973,10.0,10.531964644847484,93.50622202701356
bootstrap_374,1e-08,0.058944152321158905,156.0,500.0,0.0006459271887380186,10.0,10.532030685370348,85.44548816439689
bootstrap_375,1e-08,0.010446099028339874,156.0,466.38760452667225,0.0005694239745642515,10.0,9.90575233736108,94.27566164024087
bootstrap_376,1e-08,0.053060234814371374,156.0,500.0,0.0005623812732459895,10.0,10.532292086139314,100.1667906322831
bootstrap_377,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,93.12444307816276
bootstrap_378,1e-08,0.046820312923705906,156.0,499.7153507140008,0.0002687255862290488,10.0,9.293109694484862,86.85791038601144
bootstrap_379,1e-08,0.048619320426260625,156.0,493.26256409951816,0.00026912928109067033,10.0,9.470800703559181,95.80058349189831
bootstrap_380,1e-08,0.06053427891110891,156.0,500.0,0.0006569205533156998,10.0,10.5324,87.81724296552548
bootstrap_381,1e-08,0.01,156.0,487.13630839324304,0.0004236336817408084,10.0,10.484868114552391,92.26477061519161
bootstrap_382,1e-08,0.04468611712273387,156.0,498.09596953823245,0.00027146524593008536,10.0,9.087259507236748,92.6205335977832
bootstrap_383,1e-08,0.030615842993574838,156.0,500.0,0.0002691088723249256,10.0,10.532263283041134,89.48400135009071
bootstrap_384,1e-08,0.04512965408055153,156.0,496.9885351147657,0.0002714892532924872,10.0,9.126885254146663,91.36599949305138
bootstrap_385,1e-08,0.04511988201224405,156.0,497.96384441138775,0.0002716998973286751,10.0,9.11131592413178,91.81064396127539
bootstrap_386,1e-08,0.045124131938346815,156.0,498.70939490517674,0.0002717091535869141,10.0,9.076468444387816,92.71756885632989
bootstrap_387,1e-08,0.04512468949949416,156.0,498.71010538832473,0.00027170961843403485,10.0,9.076474333801658,91.3827512788008
bootstrap_388,1e-08,0.031040058248501548,156.0,499.98938133597767,0.00026949040404362283,10.0,10.532075479081605,88.48632982793964
bootstrap_389,1e-08,0.045119885554982156,156.0,497.9636608527144,0.00027169984964571005,10.0,9.11131185833042,85.58567693111414
bootstrap_390,1e-08,0.03321100102113864,156.0,489.3030645155157,0.00027065451569884913,10.0,10.531351621363662,93.95603438004883
bootstrap_391,1e-08,0.025066695088780632,156.0,499.97141544741703,0.00026502506511022115,10.0,10.530405740278436,99.53206665879996
bootstrap_392,1e-08,0.047176268187543,156.0,497.55383445020993,0.0002696547853265847,10.0,9.161754594156518,101.83611663067516
bootstrap_393,1e-08,0.048125736833887614,156.0,499.90120958120986,0.0002700612474150442,10.0,9.116525355797222,88.63061365178434
bootstrap_394,1e-08,0.04469449174931744,156.0,498.2418427079084,0.0002719980676296236,10.0,9.154684280641094,100.06642045161159
bootstrap_395,1e-08,0.0434379003951289,156.0,497.1337740442372,0.00027122061678934873,10.0,9.163557133571498,97.29599454695413
bootstrap_396,1e-08,0.010467034350056517,156.0,443.66755266183134,0.0005547672549931886,10.0,9.830014734294819,83.24136279320673
bootstrap_397,1e-08,0.01044287097039642,156.0,466.69861688959395,0.0005695844993873183,10.0,9.908993070707018,84.91711190050668
bootstrap_398,1e-08,0.04594278138573146,156.0,498.05143196292397,0.00027254212409029383,10.0,8.994220930989814,83.00416578693209
bootstrap_399,1e-08,0.04499951672047586,156.0,496.8939010723621,0.0002714837163912351,10.0,9.128488466860109,89.40913001886176
bootstrap_400,1e-08,0.043425024896280945,156.0,496.40761119802653,0.00027125170155139046,10.0,9.134257406230951,93.68288816450435
bootstrap_401,1e-08,0.04475888032816282,156.0,498.3170247271551,0.00027143926158203647,10.0,9.089414667255376,93.6609659952893
bootstrap_402,1e-08,0.010234011975579715,156.0,474.66001913186244,0.0005775433949563287,10.0,9.979776096388765,93.40724426556004
bootstrap_403,1e-08,0.04504974952657196,156.0,498.65412942300566,0.0002716642664801331,10.0,9.081312250023181,91.9981922836846
bootstrap_404,1e-08,0.0600827666810249,156.0,500.0,0.0006540547136625448,10.0,10.53165163927078,102.37654229229187
bootstrap_405,1e-08,0.04164290992976669,156.0,498.88389509459626,0.0002698610022124553,10.0,9.017475932917726,89.82001229495368
bootstrap_406,1e-08,0.048446352808607304,156.0,490.6447583104274,0.0002692395105881179,10.0,9.516350032761935,92.62781404207998
bootstrap_407,1e-08,0.03625343075639556,14882.494073371498,335.0791357738886,0.0002946991303020081,7.893096920350761,9.906410326226553,84.61221566698653
bootstrap_408,1e-08,0.03128792192598737,156.0,499.9999092418792,0.0002696280814740692,10.0,10.532389699823518,87.92773509261913
bootstrap_409,1e-08,0.04718196739523554,156.0,497.5886939242228,0.0002696563786761847,10.0,9.159595175693807,86.76852605578377
bootstrap_410,1e-08,0.0595018107795456,156.0,500.0,0.0006240336749805066,10.0,10.53233650676664,93.28575893926677
bootstrap_411,1e-08,0.044664701099968084,156.0,498.5132439771468,0.0002713670878094523,10.0,9.084184246044583,87.62682698276134
bootstrap_412,1e-08,0.043438547604281834,156.0,497.1320957895367,0.0002712205623096143,10.0,9.163518448305348,93.60153729872818
bootstrap_413,1e-08,0.03076216078002175,156.0,499.98603437873174,0.0002691644113633727,10.0,10.529630728567412,96.61624222214611
bootstrap_414,1e-08,0.011634802649231998,156.0,299.81146155117756,0.00027722557336813593,10.0,10.495957513269794,95.6822241499712
bootstrap_415,1e-08,0.04598029221064641,156.0,498.053238748746,0.0002725573906605101,10.0,8.994331886251754,96.90455687699216
bootstrap_416,1e-08,0.04462234403174427,156.0,497.99747080023883,0.00027191166074576974,10.0,9.153250894091894,85.04253872158628
bootstrap_417,1e-08,0.0416399415301691,156.0,498.8837133340422,0.00026985981730215695,10.0,9.017476458368215,94.3751521179652
bootstrap_418,1e-08,0.04342982873998026,156.0,497.10143978559273,0.0002712146793268429,10.0,9.16487248141576,92.55078101399438
bootstrap_419,1e-08,0.03665398496689043,156.0,498.43694434341256,0.0002681217393395262,10.0,9.083650503826071,92.29942125058751
bootstrap_420,1e-08,0.043430632957944255,156.0,496.4176584958844,0.00027125622382751,10.0,9.134086074430513,87.61616954880272
bootstrap_421,1e-08,0.045124756889467585,156.0,498.71039788186846,0.000271709533012182,10.0,9.076463423269358,93.17677540295661
bootstrap_422,1e-08,0.032418090149686704,156.0,489.2070839459966,0.0002700894914576643,10.0,10.532261611136164,99.96553586006179
bootstrap_423,1e-08,0.03002597083658224,156.0,499.98938594667067,0.00026875307268905887,10.0,10.530254214900502,93.15344483761076
bootstrap_424,1e-08,0.06034648581577614,156.0,500.0,0.0006574575302551061,10.0,10.531828187144908,89.42025707482898
bootstrap_425,1e-08,0.0442900684878383,156.0,493.4102101315736,0.0002712600419973648,10.0,9.38007805502765,102.40662143515942
bootstrap_426,1e-08,0.044111254789617485,156.0,493.49085776160956,0.00027119950966924763,10.0,9.381656116770781,92.29423277152499
bootstrap_427,1e-08,0.04682136641943599,156.0,499.7131202289499,0.00026872595841513354,10.0,9.293127183327577,92.95950143611508
bootstrap_428,1e-08,0.059835317581094026,156.0,489.0172758274825,0.0006304446129028834,10.0,10.530615889695571,84.85541099572168
bootstrap_429,1e-08,0.03323360602623429,156.0,489.32161908260696,0.0002706697945071664,10.0,10.532399999999996,92.13838633396902
bootstrap_430,1e-08,0.04355307474973011,156.0,447.56811917739475,0.0002689341817047006,10.0,9.765486013736798,95.91793110445407
bootstrap_431,1e-08,0.04343060861146653,156.0,496.41835745469143,0.0002712562828628878,10.0,9.13409408459314,90.45692970045654
bootstrap_432,1e-08,0.0434281893379591,156.0,496.41912564418385,0.00027125435089654073,10.0,9.13396518496091,85.62349882288122
bootstrap_433,1e-08,0.030620678873360903,156.0,499.84354298923745,0.00026909066349229847,10.0,10.505214519427225,89.48881711760993
bootstrap_434,1e-08,0.04300548981097555,156.0,458.2743655503863,0.0002672872419409297,10.0,9.121345930472849,92.63858916534141
bootstrap_435,1e-08,0.04495694434011976,156.0,498.44048158691686,0.0002721183123846565,10.0,9.147327489528978,86.60560719836319
bootstrap_436,1e-08,0.045965510295476644,156.0,498.06635199949903,0.0002725517964349259,10.0,8.992784112674972,89.17512079873477
bootstrap_437,1e-08,0.044685060533970436,156.0,497.9801272085812,0.0002719420729677535,10.0,9.149547635663758,83.64568013579114
bootstrap_438,1e-08,0.04300552252161825,156.0,458.2742907904463,0.00026728725595712263,10.0,9.121343741864806,87.15112759664623
bootstrap_439,1e-08,0.046891519488632266,156.0,499.9268861995439,0.00026880762369352107,10.0,9.288822709111397,95.9522253635259
