type,beta,delta,p,c,gamma,roh,alpha,SSR
bootstrap_221,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.10048876053832
bootstrap_222,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.03899821705829
bootstrap_223,1e-08,0.8916250094823241,1166.7347935518833,289.5585236605598,1.0298793300554806e-05,0.5,10.039888793903511,32.07537907969395
bootstrap_224,1e-08,0.8761311815473593,1192.0071026657006,284.56325523711456,1.0308169479848656e-05,0.5,10.024942648669427,32.39853979187606
bootstrap_225,1e-08,0.9332398358898284,1000.0007408938739,303.41292404009175,1.0558237942467443e-05,0.5,9.612458692460713,30.910707941838613
bootstrap_226,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,27.857035421828236
bootstrap_227,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,28.069693419559776
bootstrap_228,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.639459454922054
bootstrap_229,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.957924700158678
bootstrap_230,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,32.51451583860925
bootstrap_231,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.68371169955052
bootstrap_232,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.90284000309903
bootstrap_233,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.031197838009668
bootstrap_234,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.425420432139706
bootstrap_235,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.939322497229128
bootstrap_236,1e-08,0.87613118439722,1192.007091826338,284.5632568981185,1.0308169492945432e-05,0.5,10.024942625172693,32.257087429219446
bootstrap_237,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,31.36259663094776
bootstrap_238,1e-08,1.4572662878477698,47787.543153718216,468.1845767022396,1.0605428459022694e-05,0.4998824556929731,9.535544687391498,30.62038991771809
bootstrap_239,1e-08,1.4572654495056856,47787.50747884615,468.1845689599029,1.0605428012189273e-05,0.4998824554415945,9.535545389494741,29.273823159167243
bootstrap_240,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,32.31596554093964
bootstrap_241,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,28.236574876796322
bootstrap_242,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,32.37239792361685
bootstrap_243,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,27.720611187372178
bootstrap_244,1e-08,0.87613118439722,1192.007091826338,284.5632568981185,1.0308169492945432e-05,0.5,10.024942625172693,30.462419409878688
bootstrap_245,1e-08,1.4572674173464262,47787.571462580665,468.1845223191523,1.0605428787559974e-05,0.4998824567743215,9.535544165738598,29.500965615576384
bootstrap_246,1e-08,0.87613118439722,1192.007091826338,284.5632568981185,1.0308169492945432e-05,0.5,10.024942625172693,32.18979698148093
bootstrap_247,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.07145054669201
bootstrap_248,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.033661459900756
bootstrap_249,1e-08,0.8761340148946215,1191.895997199288,284.56300100968093,1.0308247547525923e-05,0.5,10.024812528900792,26.97513467986171
bootstrap_250,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,28.439827479091793
bootstrap_251,1e-08,0.9332367602481593,1000.0038016467366,303.41206586406213,1.0558213636896042e-05,0.5,9.61249875754916,28.68616749779429
bootstrap_252,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,31.246619030317508
bootstrap_253,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.94933323721732
bootstrap_254,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,31.047789275245496
bootstrap_255,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.72778073581506
bootstrap_256,1e-08,0.9332375742836243,1000.0,303.4120229360503,1.05582401093446e-05,0.5,9.612455170723944,27.75308886532843
bootstrap_257,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,32.91196377737481
bootstrap_258,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.571185845714318
bootstrap_259,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.348610527026423
bootstrap_260,1e-08,1.4486112524424124,47914.267864741036,467.76661782021847,1.0608692152389102e-05,0.4998769120710815,9.529889392934901,29.619417742974235
bootstrap_261,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,30.62711033992696
bootstrap_262,1e-08,1.457265061217937,47787.515353690134,468.1845874873195,1.0605427883662473e-05,0.4998824554978052,9.535545605000262,27.177505534028136
bootstrap_263,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,29.095165607561626
bootstrap_264,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.46140083367356
bootstrap_265,1e-08,0.8761062628419194,1191.9463366309897,284.55428063412006,1.0308186879361023e-05,0.5,10.02491310884049,31.04576047868019
bootstrap_266,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,29.548328063341227
bootstrap_267,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130955e-05,0.5,9.612503092922186,32.925521356161795
bootstrap_268,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,31.481523920657068
bootstrap_269,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,26.963816846344393
bootstrap_270,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.44952836100534
bootstrap_271,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.741916520451134
bootstrap_272,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,30.576930762975742
bootstrap_273,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.182591171079157
bootstrap_274,1e-08,0.8916250094823241,1166.7347935518833,289.5585236605598,1.0298793300554806e-05,0.5,10.039888793903511,30.830278680762937
bootstrap_275,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,32.06678191781662
bootstrap_276,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.384084706151555
bootstrap_277,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,28.978471681395135
bootstrap_278,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.70516470730055
bootstrap_279,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.92388657665067
bootstrap_280,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.807319254239758
bootstrap_281,1e-08,0.9332410115771821,1000.002532463304,303.4133597587163,1.0558210948004815e-05,0.5,9.612503055198907,30.823287217814187
bootstrap_282,1e-08,0.9332376123899118,1000.0001142067339,303.4123873655857,1.055823485026267e-05,0.5,9.61246376108934,29.945197203285222
bootstrap_283,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.22769506850759
bootstrap_284,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.505608171253048
bootstrap_285,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.197780310485918
bootstrap_286,1e-08,0.9332374755010049,1000.0000177729711,303.4123225126972,1.055823653177519e-05,0.5,9.612461059399347,31.669347555865635
bootstrap_287,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.191665666217794
bootstrap_288,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,32.21984663949576
bootstrap_289,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.97053869506458
bootstrap_290,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.38798271259382
bootstrap_291,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.768131427277236
bootstrap_292,1e-08,0.9332410284650944,1000.0025317790187,303.4133612403615,1.05582110014668e-05,0.5,9.61250296867934,29.567299569180133
bootstrap_293,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130958e-05,0.5,9.612503092922186,30.02695579814844
bootstrap_294,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.101382115430866
bootstrap_295,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.453303351013403
bootstrap_296,1e-08,0.9332506718385267,1000.00021607779,303.41677178407605,1.0558246679056647e-05,0.5,9.612444337441888,31.5967299091987
bootstrap_297,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,30.88069508069029
bootstrap_298,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.87348780504663
bootstrap_299,1e-08,0.9332410246976084,1000.0025341734531,303.4133615787167,1.0558210927130958e-05,0.5,9.612503092922186,31.60182843553391
bootstrap_300,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.803672204861424
bootstrap_301,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.573164817771175
bootstrap_302,1e-08,1.4572662104370129,47787.536357603996,468.18458587636763,1.0605428344549364e-05,0.4998824557970459,9.535544853258763,30.757068120333
bootstrap_303,1e-08,0.8916250438527016,1166.7349921633995,289.55853982884594,1.0298793096197225e-05,0.5,10.039889128831149,29.567645760156196
bootstrap_304,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,31.32763037962792
bootstrap_305,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.54428953699781
bootstrap_306,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.386326647042946
bootstrap_307,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.841154090954504
bootstrap_308,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.330196426606665
bootstrap_309,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.88800583969858
bootstrap_310,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,29.571120108183507
bootstrap_311,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,34.04692656450056
bootstrap_312,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.90297258290181
bootstrap_313,1e-08,0.9332367602481593,1000.0038016467366,303.41206586406213,1.0558213636896042e-05,0.5,9.61249875754916,30.127962457866765
bootstrap_314,1e-08,1.4572662142783535,47787.53505541793,468.1845673508857,1.0605428313168166e-05,0.4998824558459932,9.535544916598854,31.704901887812763
bootstrap_315,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.73172082992652
bootstrap_316,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.39569416311379
bootstrap_317,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.90679656454453
bootstrap_318,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,31.438575516158032
bootstrap_319,1e-08,0.9332373954632185,1000.0003179211433,303.41231033865927,1.055823666664521e-05,0.5,9.612460844267332,29.657787198647934
bootstrap_320,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,29.980565318865768
bootstrap_321,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.888116975133556
bootstrap_322,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.19802897755355
bootstrap_323,1e-08,0.9332170579696095,1000.0030536176621,303.40554266892286,1.0558225220854561e-05,0.5,9.612479999858728,26.718856473343493
bootstrap_324,1e-08,1.4572662584370701,47787.53624460999,468.18459489829,1.0605428368892625e-05,0.4998824557845113,9.535544812938648,29.449478661232998
bootstrap_325,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,30.976698362939295
bootstrap_326,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,28.303437180909665
bootstrap_327,1e-08,0.8761062628419194,1191.9463366309897,284.55428063412006,1.0308186879361023e-05,0.5,10.02491310884049,31.3964339544265
bootstrap_328,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,27.947499120246654
bootstrap_329,1e-08,0.8785885485242676,1195.548735341269,285.74982849929506,1.0328193881743996e-05,0.5,9.992264289717449,30.450549554094366
bootstrap_330,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,30.19422077699617
bootstrap_331,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.442299121303126
bootstrap_332,1e-08,0.9332410115771821,1000.002532463304,303.4133597587163,1.0558210948004815e-05,0.5,9.612503055198907,30.674823595052523
bootstrap_333,1e-08,0.9326742407694801,1000.0335009960052,303.22099266836796,1.0557879652855874e-05,0.5,9.613051104128282,32.22872320844915
bootstrap_334,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.833491206578646
bootstrap_335,1e-08,0.9332398358898284,1000.0007408938739,303.41292404009175,1.0558237942467443e-05,0.5,9.612458692460713,31.962045726582
bootstrap_336,1e-08,1.4572662597994006,47787.53864975723,468.18456318605314,1.0605428364298728e-05,0.4998824559136258,9.535544833654555,28.11380578024535
bootstrap_337,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,26.817344869106535
bootstrap_338,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,28.32192151662741
bootstrap_339,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.84884028574216
bootstrap_340,1e-08,0.8916250094823241,1166.7347935518833,289.5585236605598,1.0298793300554806e-05,0.5,10.039888793903511,31.608257942844073
bootstrap_341,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,32.01048857240629
bootstrap_342,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,27.498232081557298
bootstrap_343,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.66216273118775
bootstrap_344,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.751967599084256
bootstrap_345,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.879635911861254
bootstrap_346,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,28.303885471729565
bootstrap_347,1e-08,0.8916250094823241,1166.7347935518833,289.5585236605598,1.0298793300554806e-05,0.5,10.039888793903511,28.629457607541536
bootstrap_348,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.071546311800212
bootstrap_349,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,28.850453511020596
bootstrap_350,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,32.07553699380784
bootstrap_351,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,31.060971930646694
bootstrap_352,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,31.598622811464065
bootstrap_353,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.099319552685408
bootstrap_354,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,29.082112786616285
bootstrap_355,1e-08,0.8916250094823241,1166.7347935518833,289.5585236605598,1.0298793300554806e-05,0.5,10.039888793903511,30.655300045071673
bootstrap_356,1e-08,0.9332376123899118,1000.0001142067339,303.4123873655857,1.055823485026267e-05,0.5,9.61246376108934,27.7088906089603
bootstrap_357,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,29.903899701696886
bootstrap_358,1e-08,0.876106266685217,1191.9462841954623,284.5542811621784,1.0308186833924092e-05,0.5,10.024913184002067,31.96796160235402
bootstrap_359,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,28.238908214986164
bootstrap_360,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,31.410179299899838
bootstrap_361,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,30.556004740484884
bootstrap_362,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.020358435233064
bootstrap_363,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.793884332006794
bootstrap_364,1e-08,1.4572662102630516,47787.53825592606,468.1845522533443,1.0605428315263947e-05,0.4998824559381817,9.535544915111917,30.67540990645987
bootstrap_365,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.57221181902668
bootstrap_366,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,32.03541100248858
bootstrap_367,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,30.931471473134792
bootstrap_368,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.184394882728007
bootstrap_369,1e-08,0.8761311531521956,1192.0070551482431,284.56324618452356,1.0308169463715466e-05,0.5,10.02494267296381,29.602204902949673
bootstrap_370,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,29.771898689682633
bootstrap_371,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,30.806742546032435
bootstrap_372,1e-08,0.9333490789370199,1000.0069450364084,303.44846561199165,1.0558253137484511e-05,0.5,9.612433085775484,28.13836119120969
bootstrap_373,1e-08,0.8916242041675606,1166.735305161932,289.55824133226116,1.0298792426963708e-05,0.5,10.039890235769267,28.657155765299095
bootstrap_374,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.385483397187244
bootstrap_375,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,30.60324215058165
bootstrap_376,1e-08,0.9332382883983752,1000.0001508481173,303.41259529614786,1.055823718340292e-05,0.5,9.612459988320971,29.7224021550803
bootstrap_377,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,30.679654122600642
bootstrap_378,1e-08,0.8761062790976009,1191.946260782931,284.5542847730402,1.0308186836170952e-05,0.5,10.02491318007013,28.658077348610774
bootstrap_379,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.38517097802197
bootstrap_380,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,29.032514971675724
bootstrap_381,1e-08,0.9332375163334059,1000.0,303.41233316688806,1.0558236460061365e-05,0.5,9.612461175273127,33.352838524028606
bootstrap_382,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,31.223430942730484
bootstrap_383,1e-08,0.9332398358898284,1000.0007408938739,303.41292404009175,1.0558237942467443e-05,0.5,9.612458692460713,29.158297115628475
bootstrap_384,1e-08,0.8916245165528909,1166.7349628788766,289.55835376009657,1.0298792845572056e-05,0.5,10.039889539576505,32.24414712292859
bootstrap_385,1e-08,0.9332403836660781,1000.0,303.413304415037,1.0558238817349315e-05,0.5,9.612457233109208,29.668507018804014
